,Open,High,Low,Close,Volume,Adj Close
2002-09-28,845.756673,845.756673,817.960022,823.340006333,1578823333.33,823.340006333
2002-09-29,836.563334,836.563334,809.080017,819.310017667,1650346666.67,819.310017667
2002-09-30,827.369995,827.369995,800.200012,815.280029,1721870000.0,815.280029
2002-10-01,815.280029,847.929993,812.820007,847.909973,1780900000.0,847.909973
2002-10-02,843.77002,851.929993,826.5,827.909973,1668900000.0,827.909973
2002-10-03,827.909973,840.02002,817.25,818.950012,1674500000.0,818.950012
2002-10-04,818.950012,825.900024,794.099976,800.580017,1835930000.0,800.580017
2002-10-05,812.826680333,820.003356667,790.386658,795.480021,1749453333.33,795.480021
2002-10-06,806.703348667,814.106689333,786.67334,790.380025,1662976666.67,790.380025
2002-10-07,800.580017,808.210022,782.960022,785.280029,1576500000.0,785.280029
2002-10-08,785.280029,808.859985,779.5,798.549988,1938430000.0,798.549988
2002-10-09,798.549988,798.549988,775.799988,776.76001,1885030000.0,776.76001
2002-10-10,776.76001,806.51001,768.630005,803.919983,2090230000.0,803.919983
2002-10-11,803.919983,843.27002,803.919983,835.320007,1854130000.0,835.320007
2002-10-12,814.386657667,843.643351667,812.069987,837.360005333,1636186666.67,837.360005333
2002-10-13,824.853332333,844.016683333,820.219991,839.400003667,1418243333.33,839.400003667
2002-10-14,835.320007,844.390015,828.369995,841.440002,1200300000.0,841.440002
2002-10-15,841.440002,881.27002,841.440002,881.27002,1956000000.0,881.27002
2002-10-16,881.27002,881.27002,856.280029,860.02002,1585000000.0,860.02002
2002-10-17,860.02002,885.349976,860.02002,879.200012,1780390000.0,879.200012
2002-10-18,879.200012,886.679993,866.580017,884.390015,1423100000.0,884.390015
2002-10-19,880.930013,891.349996,868.740010667,889.500000333,1431066666.67,889.500000333
2002-10-20,882.660014,896.019999,870.900004333,894.609985667,1439033333.33,894.609985667
2002-10-21,884.390015,900.690002,873.059998,899.719971,1447000000.0,899.719971
2002-10-22,899.719971,899.719971,882.400024,890.159973,1549200000.0,890.159973
2002-10-23,890.159973,896.140015,873.820007,896.140015,1593900000.0,896.140015
2002-10-24,896.140015,902.940002,879.0,882.5,1700570000.0,882.5
2002-10-25,882.5,897.710022,877.030029,897.650024,1340400000.0,897.650024
2002-10-26,887.550008,900.953348667,880.070027333,895.176676,1354466666.67,895.176676
2002-10-27,892.600016,904.196675333,883.110025667,892.703328,1368533333.33,892.703328
2002-10-28,897.650024,907.440002,886.150024,890.22998,1382600000.0,890.22998
2002-10-29,890.22998,890.640015,867.909973,882.150024,1529700000.0,882.150024
2002-10-30,882.150024,895.280029,879.190002,890.710022,1422300000.0,890.710022
2002-10-31,890.710022,898.830017,879.75,885.76001,1641300000.0,885.76001
2002-11-01,885.76001,903.419983,877.710022,900.960022,1450400000.0,900.960022
2002-11-02,890.826680667,910.473327667,885.460022,903.42334,1515566666.67,903.42334
2002-11-03,895.893351333,917.526672333,893.210022,905.886658,1580733333.33,905.886658
2002-11-04,900.960022,924.580017,900.960022,908.349976,1645900000.0,908.349976
2002-11-05,908.349976,915.830017,904.909973,915.390015,1354100000.0,915.390015
2002-11-06,915.390015,925.659973,905.0,923.76001,1674000000.0,923.76001
2002-11-07,923.76001,923.76001,898.679993,902.650024,1466900000.0,902.650024
2002-11-08,902.650024,910.109985,891.619995,894.73999,1446500000.0,894.73999
2002-11-09,900.013346,904.986653333,885.956665,888.556660667,1335333333.33,888.556660667
2002-11-10,897.376668,899.863321667,880.293335,882.373331333,1224166666.67,882.373331333
2002-11-11,894.73999,894.73999,874.630005,876.190002,1113000000.0,876.190002
2002-11-12,876.190002,894.299988,876.190002,882.950012,1377100000.0,882.950012
2002-11-13,882.950012,892.51001,872.049988,882.530029,1463400000.0,882.530029
2002-11-14,882.530029,904.27002,882.530029,904.27002,1519000000.0,904.27002
2002-11-15,904.27002,910.210022,895.349976,909.830017,1400100000.0,909.830017
2002-11-16,906.123352333,912.110005667,896.726644,906.673339667,1360933333.33,906.673339667
2002-11-17,907.976684667,914.009989333,898.103312,903.516662333,1321766666.67,903.516662333
2002-11-18,909.830017,915.909973,899.47998,900.359985,1282600000.0,900.359985
2002-11-19,900.359985,905.450012,893.090027,896.73999,1337400000.0,896.73999
2002-11-20,896.73999,915.01001,894.929993,914.150024,1517300000.0,914.150024
2002-11-21,914.150024,935.130005,914.150024,933.76001,2415100000.0,933.76001
2002-11-22,933.76001,937.280029,928.409973,930.549988,1626800000.0,930.549988
2002-11-23,932.690002667,937.236694,926.709981333,931.323323667,1609200000.0,931.323323667
2002-11-24,931.619995333,937.193359,925.009989667,932.096659333,1591600000.0,932.096659333
2002-11-25,930.549988,937.150024,923.309998,932.869995,1574000000.0,932.869995
2002-11-26,932.869995,932.869995,912.099976,913.309998,1543600000.0,913.309998
2002-11-27,913.309998,940.409973,913.309998,938.869995,1350300000.0,938.869995
2002-11-28,926.0899965,941.11499,924.4450075,937.5899965,996880000.0,937.5899965
2002-11-29,938.869995,941.820007,935.580017,936.309998,643460000.0,936.309998
2002-11-30,938.016662667,945.973347667,932.960001667,935.716675,966306666.667,935.716675
2002-12-01,937.163330333,950.126688333,930.339986333,935.123352,1289153333.33,935.123352
2002-12-02,936.309998,954.280029,927.719971,934.530029,1612000000.0,934.530029
2002-12-03,934.530029,934.530029,918.72998,920.75,1488400000.0,920.75
2002-12-04,920.75,925.25,909.51001,917.580017,1588900000.0,917.580017
2002-12-05,917.580017,921.48999,905.900024,906.549988,1250200000.0,906.549988
2002-12-06,906.549988,915.47998,895.960022,912.22998,1241100000.0,912.22998
2002-12-07,908.443318667,914.396646667,894.630005,905.486653333,1267666666.67,905.486653333
2002-12-08,910.336649333,913.313313333,893.299988,898.743326667,1294233333.33,898.743326667
2002-12-09,912.22998,912.22998,891.969971,892.0,1320800000.0,892.0
2002-12-10,892.0,904.950012,892.0,904.450012,1286600000.0,904.450012
2002-12-11,904.450012,909.940002,896.47998,904.960022,1285100000.0,904.960022
2002-12-12,904.960022,908.369995,897.0,901.580017,1255300000.0,901.580017
2002-12-13,901.580017,901.580017,888.47998,889.47998,1330800000.0,889.47998
2002-12-14,897.546671333,904.526672333,888.813313333,896.453328,1311066666.67,896.453328
2002-12-15,893.513325667,907.473327667,889.146646667,903.426676,1291333333.33,903.426676
2002-12-16,889.47998,910.419983,889.47998,910.400024,1271600000.0,910.400024
2002-12-17,910.400024,911.219971,901.73999,902.98999,1251800000.0,902.98999
2002-12-18,902.98999,902.98999,887.820007,891.119995,1446200000.0,891.119995
2002-12-19,890.02002,899.190002,880.320007,884.25,1385900000.0,884.25
2002-12-20,884.25,897.789978,884.25,895.76001,1782730000.0,895.76001
2002-12-21,888.079996667,899.336649667,886.920003333,896.300008333,1559186666.67,896.300008333
2002-12-22,891.909993333,900.883321333,889.590006667,896.840006667,1335643333.33,896.840006667
2002-12-23,895.73999,902.429993,892.26001,897.380005,1112100000.0,897.380005
2002-12-24,897.380005,897.380005,892.289978,892.469971,458310000.0,892.469971
2002-12-25,894.924988,900.63501,889.884979,891.064972,589705000.0,891.064972
2002-12-26,892.469971,903.890015,887.47998,889.659973,721100000.0,889.659973
2002-12-27,889.659973,890.460022,873.619995,875.400024,758400000.0,875.400024
2002-12-28,884.906656667,887.67334,872.48999,876.730021,858200000.0,876.730021
2002-12-29,880.153340333,884.886658,871.359985,878.060018,958000000.0,878.060018
2002-12-30,875.400024,882.099976,870.22998,879.390015,1057800000.0,879.390015
2002-12-31,879.390015,881.929993,869.450012,879.820007,1088500000.0,879.820007
2003-01-01,879.605011,895.480011,874.6350095,894.425018,1158850000.0,894.425018
2003-01-02,879.820007,909.030029,879.820007,909.030029,1229200000.0,909.030029
2003-01-03,909.030029,911.25,903.070007,908.590027,1130800000.0,908.590027
2003-01-04,908.883361667,918.090006667,904.910013667,915.396688,1232500000.0,915.396688
2003-01-05,908.736694333,924.930013333,906.750020333,922.203349,1334200000.0,922.203349
2003-01-06,908.590027,931.77002,908.590027,929.01001,1435900000.0,929.01001
2003-01-07,929.01001,930.809998,919.929993,922.929993,1545200000.0,922.929993
2003-01-08,922.929993,922.929993,908.320007,909.929993,1467600000.0,909.929993
2003-01-09,909.929993,928.309998,909.929993,927.570007,1560300000.0,927.570007
2003-01-10,927.580017,932.890015,917.659973,927.570007,1485400000.0,927.570007
2003-01-11,927.576680333,933.610006,919.123311333,927.133341333,1455700000.0,927.133341333
2003-01-12,927.573343667,934.329997,920.586649667,926.696675667,1426000000.0,926.696675667
2003-01-13,927.570007,935.049988,922.049988,926.26001,1396300000.0,926.26001
2003-01-14,926.26001,931.659973,921.719971,931.659973,1379400000.0,931.659973
2003-01-15,931.659973,932.590027,916.700012,918.219971,1432100000.0,918.219971
2003-01-16,918.219971,926.030029,911.97998,914.599976,1534600000.0,914.599976
2003-01-17,914.599976,914.599976,899.02002,901.780029,1358200000.0,901.780029
2003-01-18,911.39498925,912.449982,896.17001375,898.2400205,1352450000.0,898.2400205
2003-01-19,908.1900025,910.299988,893.3200075,894.700012,1346700000.0,894.700012
2003-01-20,904.98501575,908.149994,890.47000125,891.1600035,1340950000.0,891.1600035
2003-01-21,901.780029,906.0,887.619995,887.619995,1335200000.0,887.619995
2003-01-22,887.619995,889.73999,877.640015,878.359985,1560800000.0,878.359985
2003-01-23,878.359985,890.25,876.890015,887.340027,1744550000.0,887.340027
2003-01-24,887.340027,887.340027,859.710022,861.400024,1574800000.0,861.400024
2003-01-25,878.693359333,879.543355333,854.556681333,856.760009333,1528500000.0,856.760009333
2003-01-26,870.046691667,871.746683667,849.403340667,852.119994667,1482200000.0,852.119994667
2003-01-27,861.400024,863.950012,844.25,847.47998,1435900000.0,847.47998
2003-01-28,847.47998,860.76001,847.47998,858.539978,1459100000.0,858.539978
2003-01-29,858.539978,868.719971,845.859985,864.359985,1595400000.0,864.359985
2003-01-30,864.359985,865.47998,843.73999,844.609985,1510300000.0,844.609985
2003-01-31,844.609985,858.330017,840.340027,855.700012,1578530000.0,855.700012
2003-02-01,848.306660667,860.433349667,845.460022,857.240010333,1471853333.33,857.240010333
2003-02-02,852.003336333,862.536682333,850.580017,858.780008667,1365176666.67,858.780008667
2003-02-03,855.700012,864.640015,855.700012,860.320007,1258500000.0,860.320007
2003-02-04,860.320007,860.320007,840.190002,848.200012,1451600000.0,848.200012
2003-02-05,848.200012,861.630005,842.109985,843.590027,1450800000.0,843.590027
2003-02-06,843.590027,844.22998,833.25,838.150024,1430900000.0,838.150024
2003-02-07,838.150024,845.72998,826.700012,829.690002,1276800000.0,829.690002
2003-02-08,835.330016667,842.873311,825.643351,831.783325,1263933333.33,831.783325
2003-02-09,832.510009333,840.016642,824.58669,833.876648,1251066666.67,833.876648
2003-02-10,829.690002,837.159973,823.530029,835.969971,1238200000.0,835.969971
2003-02-11,835.969971,843.02002,825.090027,829.200012,1307000000.0,829.200012
2003-02-12,829.200012,832.119995,818.48999,818.679993,1260500000.0,818.679993
2003-02-13,818.679993,821.25,806.289978,817.369995,1489300000.0,817.369995
2003-02-14,817.369995,834.890015,815.030029,834.890015,1404600000.0,834.890015
2003-02-15,821.75,839.38501,819.9950255,838.960007,1366150000.0,838.960007
2003-02-16,826.130005,843.880005,824.960022,843.029999,1327700000.0,843.029999
2003-02-17,830.51001,848.375,829.9250185,847.099991,1289250000.0,847.099991
2003-02-18,834.890015,852.869995,834.890015,851.169983,1250800000.0,851.169983
2003-02-19,851.169983,851.169983,838.789978,845.130005,1075600000.0,845.130005
2003-02-20,845.130005,849.369995,836.559998,837.099976,1194100000.0,837.099976
2003-02-21,837.099976,852.280029,831.47998,848.169983,1398200000.0,848.169983
2003-02-22,840.789978333,850.910013667,831.706644333,842.973327667,1341866666.67,842.973327667
2003-02-23,844.479980667,849.539998333,831.933308667,837.776672333,1285533333.33,837.776672333
2003-02-24,848.169983,848.169983,832.159973,832.580017,1229200000.0,832.580017
2003-02-25,832.580017,839.549988,818.539978,838.570007,1483700000.0,838.570007
2003-02-26,838.570007,840.099976,826.679993,827.549988,1374400000.0,827.549988
2003-02-27,827.549988,842.190002,827.549988,837.280029,1287800000.0,837.280029
2003-02-28,837.280029,847.0,837.280029,841.150024,1373300000.0,841.150024
2003-03-01,838.570027333,848.780009,835.766682667,839.036682,1318500000.0,839.036682
2003-03-02,839.860025667,850.560018,834.253336333,836.92334,1263700000.0,836.92334
2003-03-03,841.150024,852.340027,832.73999,834.809998,1208900000.0,834.809998
2003-03-04,834.809998,835.429993,821.960022,821.98999,1256600000.0,821.98999
2003-03-05,821.98999,829.869995,819.0,829.849976,1332700000.0,829.849976
2003-03-06,829.849976,829.849976,819.849976,822.099976,1299200000.0,822.099976
2003-03-07,822.099976,829.549988,811.22998,828.890015,1368500000.0,828.890015
2003-03-08,824.363322333,829.329997,809.676655667,821.753336667,1330666666.67,821.753336667
2003-03-09,826.626668667,829.110006,808.123331333,814.616658333,1292833333.33,814.616658333
2003-03-10,828.890015,828.890015,806.570007,807.47998,1255000000.0,807.47998
2003-03-11,807.47998,814.25,800.299988,800.72998,1427700000.0,800.72998
2003-03-12,800.72998,804.190002,788.900024,804.190002,1620000000.0,804.190002
2003-03-13,804.190002,832.02002,804.190002,831.900024,1816300000.0,831.900024
2003-03-14,831.890015,841.390015,828.26001,833.27002,1541900000.0,833.27002
2003-03-15,832.350016667,848.523336,827.896667667,843.110006,1594740000.0,843.110006
2003-03-16,832.810018333,855.656657,827.533325333,852.949992,1647580000.0,852.949992
2003-03-17,833.27002,862.789978,827.169983,862.789978,1700420000.0,862.789978
2003-03-18,862.789978,866.940002,857.359985,866.450012,1555100000.0,866.450012
2003-03-19,866.450012,874.98999,861.210022,874.02002,1473400000.0,874.02002
2003-03-20,874.02002,879.599976,859.01001,875.669983,1439100000.0,875.669983
2003-03-21,875.840027,895.900024,875.840027,895.789978,1883710000.0,895.789978
2003-03-22,882.490010667,895.863342,871.233358,885.269978667,1686806666.67,885.269978667
2003-03-23,889.139994333,895.82666,866.626689,874.749979333,1489903333.33,874.749979333
2003-03-24,895.789978,895.789978,862.02002,864.22998,1293000000.0,864.22998
2003-03-25,864.22998,879.869995,862.590027,874.73999,1333400000.0,874.73999
2003-03-26,874.73999,875.799988,866.469971,869.950012,1319700000.0,869.950012
2003-03-27,869.950012,874.150024,858.090027,868.52002,1232900000.0,868.52002
2003-03-28,868.52002,869.880005,860.830017,863.5,1227000000.0,863.5
2003-03-29,866.84668,867.753336667,855.113342333,858.393331,1316500000.0,858.393331
2003-03-30,865.17334,865.626668333,849.396667667,853.286662,1406000000.0,853.286662
2003-03-31,863.5,863.5,843.679993,848.179993,1495500000.0,848.179993
2003-04-01,848.179993,861.280029,847.849976,858.47998,1461600000.0,858.47998
2003-04-02,858.47998,884.570007,858.47998,880.900024,1589800000.0,880.900024
2003-04-03,880.900024,885.890015,876.119995,876.450012,1339500000.0,876.450012
2003-04-04,876.450012,882.72998,874.22998,878.849976,1241200000.0,878.849976
2003-04-05,877.25,890.116658333,875.769978667,879.209981667,1325466666.67,879.209981667
2003-04-06,878.049988,897.503336667,877.309977333,879.569987333,1409733333.33,879.569987333
2003-04-07,878.849976,904.890015,878.849976,879.929993,1494000000.0,879.929993
2003-04-08,879.929993,883.109985,874.679993,878.289978,1235400000.0,878.289978
2003-04-09,878.289978,887.349976,865.719971,865.98999,1293700000.0,865.98999
2003-04-10,865.98999,871.780029,862.76001,871.580017,1275300000.0,871.580017
2003-04-11,871.580017,883.340027,865.919983,868.299988,1141600000.0,868.299988
2003-04-12,870.486674,883.980021333,866.713318,873.943318667,1138066666.67,873.943318667
2003-04-13,869.393331,884.620015667,867.506653,879.586649333,1134533333.33,879.586649333
2003-04-14,868.299988,885.26001,868.299988,885.22998,1131000000.0,885.22998
2003-04-15,885.22998,891.27002,881.849976,890.809998,1460200000.0,890.809998
2003-04-16,890.809998,896.77002,877.929993,879.909973,1587600000.0,879.909973
2003-04-17,879.909973,893.830017,879.200012,893.580017,1430600000.0,893.580017
2003-04-18,883.327484,894.87501525,881.44250475,893.18751525,1352625000.0,893.18751525
2003-04-19,886.744995,895.9200135,883.6849975,892.7950135,1274650000.0,892.7950135
2003-04-20,890.162506,896.96501175,885.92749025,892.40251175,1196675000.0,892.40251175
2003-04-21,893.580017,898.01001,888.169983,892.01001,1118700000.0,892.01001
2003-04-22,892.01001,911.73999,886.700012,911.369995,1631200000.0,911.369995
2003-04-23,911.369995,919.73999,909.890015,919.02002,1667200000.0,919.02002
2003-04-24,919.02002,919.02002,906.690002,911.429993,1648100000.0,911.429993
2003-04-25,911.429993,911.429993,897.52002,898.809998,1335800000.0,898.809998
2003-04-26,907.223328,913.670003333,897.950012667,904.153341,1314866666.67,904.153341
2003-04-27,903.016663,915.910013667,898.380005333,909.496684,1293933333.33,909.496684
2003-04-28,898.809998,918.150024,898.809998,914.840027,1273000000.0,914.840027
2003-04-29,914.840027,924.23999,911.099976,917.840027,1525600000.0,917.840027
2003-04-30,917.840027,922.01001,911.700012,916.919983,1788510000.0,916.919983
2003-05-01,916.919983,919.679993,902.830017,916.299988,1397500000.0,916.299988
2003-05-02,916.299988,930.559998,912.349976,930.080017,1554300000.0,930.080017
2003-05-03,920.893331,931.666667,916.416646667,928.903340667,1518300000.0,928.903340667
2003-05-04,925.486674,932.773336,920.483317333,927.726664333,1482300000.0,927.726664333
2003-05-05,930.080017,933.880005,924.549988,926.549988,1446300000.0,926.549988
2003-05-06,926.549988,939.609985,926.380005,934.390015,1649600000.0,934.390015
2003-05-07,934.390015,937.219971,926.409973,929.619995,1531900000.0,929.619995
2003-05-08,929.619995,929.619995,919.719971,920.27002,1379600000.0,920.27002
2003-05-09,920.27002,933.77002,920.27002,933.409973,1326100000.0,933.409973
2003-05-10,924.650004333,938.126689,923.280009333,937.309977,1343666666.67,937.309977
2003-05-11,929.029988667,942.483358,926.289998667,941.209981,1361233333.33,941.209981
2003-05-12,933.409973,946.840027,929.299988,945.109985,1378800000.0,945.109985
2003-05-13,945.109985,947.51001,938.909973,942.299988,1418100000.0,942.299988
2003-05-14,942.299988,947.289978,935.23999,939.280029,1401800000.0,939.280029
2003-05-15,939.280029,948.22998,938.789978,946.669983,1508700000.0,946.669983
2003-05-16,946.669983,948.650024,938.599976,944.299988,1505500000.0,944.299988
2003-05-17,945.879984667,947.200012,932.476644,936.456665333,1462233333.33,936.456665333
2003-05-18,945.089986333,945.75,926.353312,928.613342667,1418966666.67,928.613342667
2003-05-19,944.299988,944.299988,920.22998,920.77002,1375700000.0,920.77002
2003-05-20,920.77002,925.340027,912.049988,919.72998,1505300000.0,919.72998
2003-05-21,919.72998,923.849976,914.909973,923.419983,1457800000.0,923.419983
2003-05-22,923.419983,935.299988,922.539978,931.869995,1448500000.0,931.869995
2003-05-23,931.869995,935.200012,927.419983,933.219971,1201000000.0,933.219971
2003-05-24,932.207489,939.5900115,927.3974915,937.78497325,1283750000.0,937.78497325
2003-05-25,932.544983,943.980011,927.375,942.3499755,1366500000.0,942.3499755
2003-05-26,932.882477,948.3700105,927.3525085,946.91497775,1449250000.0,946.91497775
2003-05-27,933.219971,952.76001,927.330017,951.47998,1532000000.0,951.47998
2003-05-28,951.47998,959.390015,950.119995,953.219971,1559000000.0,953.219971
2003-05-29,953.219971,962.080017,946.22998,949.640015,1685800000.0,949.640015
2003-05-30,949.640015,965.380005,949.640015,963.590027,1688800000.0,963.590027
2003-05-31,954.290019,969.956665,954.290019,964.726684667,1680033333.33,964.726684667
2003-06-01,958.940023,974.533325,958.940023,965.863342333,1671266666.67,965.863342333
2003-06-02,963.590027,979.109985,963.590027,967.0,1662500000.0,967.0
2003-06-03,967.0,973.02002,964.469971,971.559998,1450200000.0,971.559998
2003-06-04,971.559998,987.849976,970.719971,986.23999,1618700000.0,986.23999
2003-06-05,986.23999,990.140015,978.130005,990.140015,1693100000.0,990.140015
2003-06-06,990.140015,1007.690002,986.01001,987.76001,1837200000.0,987.76001
2003-06-07,989.34668,1001.04667133,981.536682333,983.816671,1660466666.67,983.816671
2003-06-08,988.553345,994.403340667,977.063354667,979.873332,1483733333.33,979.873332
2003-06-09,987.76001,987.76001,972.590027,975.929993,1307000000.0,975.929993
2003-06-10,975.929993,984.840027,975.929993,984.840027,1275400000.0,984.840027
2003-06-11,984.840027,997.47998,981.609985,997.47998,1520000000.0,997.47998
2003-06-12,997.47998,1002.73999,991.27002,998.51001,1553100000.0,998.51001
2003-06-13,998.51001,1000.919983,984.27002,988.609985,1271600000.0,988.609985
2003-06-14,995.210001667,1004.233317,985.716675,995.986653333,1296366666.67,995.986653333
2003-06-15,991.909993333,1007.546651,987.16333,1003.36332167,1321133333.33,1003.36332167
2003-06-16,988.609985,1010.859985,988.609985,1010.73999,1345900000.0,1010.73999
2003-06-17,1010.73999,1015.330017,1007.039978,1011.659973,1479700000.0,1011.659973
2003-06-18,1011.659973,1015.119995,1004.609985,1010.090027,1488900000.0,1010.090027
2003-06-19,1010.090027,1011.219971,993.080017,994.700012,1530100000.0,994.700012
2003-06-20,994.700012,1002.090027,993.359985,995.690002,1698000000.0,995.690002
2003-06-21,995.030008667,999.956685333,988.039998,991.006673,1598033333.33,991.006673
2003-06-22,995.360005333,997.823343667,982.720011,986.323344,1498066666.67,986.323344
2003-06-23,995.690002,995.690002,977.400024,981.640015,1398100000.0,981.640015
2003-06-24,981.640015,987.840027,979.080017,983.450012,1388300000.0,983.450012
2003-06-25,983.450012,991.640015,974.859985,975.320007,1459200000.0,975.320007
2003-06-26,975.320007,986.530029,973.799988,985.820007,1387400000.0,985.820007
2003-06-27,985.820007,988.880005,974.289978,976.219971,1267800000.0,976.219971
2003-06-28,982.619995,987.123331667,974.059977333,975.646647333,1374266666.67,975.646647333
2003-06-29,979.419983,985.366658333,973.829976667,975.073323667,1480733333.33,975.073323667
2003-06-30,976.219971,983.609985,973.599976,974.5,1587200000.0,974.5
2003-07-01,974.5,983.26001,962.099976,982.320007,1460200000.0,982.320007
2003-07-02,982.320007,993.780029,982.320007,993.75,1519300000.0,993.75
2003-07-03,993.75,995.0,983.340027,985.700012,775900000.0,985.700012
2003-07-04,991.737503,997.6399995,983.93002325,990.38000475,939200000.0,990.38000475
2003-07-05,989.725006,1000.279999,984.5200195,995.0599975,1102500000.0,995.0599975
2003-07-06,987.712509,1002.9199985,985.11001575,999.73999025,1265800000.0,999.73999025
2003-07-07,985.700012,1005.559998,985.700012,1004.419983,1429100000.0,1004.419983
2003-07-08,1004.419983,1008.919983,998.72998,1007.840027,1565700000.0,1007.840027
2003-07-09,1007.840027,1010.429993,998.169983,1002.210022,1618000000.0,1002.210022
2003-07-10,1002.210022,1002.210022,983.630005,988.700012,1465700000.0,988.700012
2003-07-11,988.700012,1000.859985,988.700012,998.140015,1212700000.0,998.140015
2003-07-12,991.846679667,1005.709981,991.846679667,1000.04667167,1291433333.33,1000.04667167
2003-07-13,994.993347333,1010.559977,994.993347333,1001.95332833,1370166666.67,1001.95332833
2003-07-14,998.140015,1015.409973,998.140015,1003.859985,1448900000.0,1003.859985
2003-07-15,1003.859985,1009.609985,996.669983,1000.419983,1518600000.0,1000.419983
2003-07-16,1000.419983,1003.469971,989.299988,994.090027,1662000000.0,994.090027
2003-07-17,994.0,994.0,978.599976,981.72998,1661400000.0,981.72998
2003-07-18,981.72998,994.25,981.710022,993.320007,1365200000.0,993.320007
2003-07-19,985.593322333,993.940002333,979.683349667,988.480000667,1328200000.0,988.480000667
2003-07-20,989.456664667,993.630004667,977.656677333,983.639994333,1291200000.0,983.639994333
2003-07-21,993.320007,993.320007,975.630005,978.799988,1254200000.0,978.799988
2003-07-22,978.799988,990.289978,976.080017,988.109985,1439700000.0,988.109985
2003-07-23,988.109985,989.859985,979.789978,988.609985,1362700000.0,988.609985
2003-07-24,988.609985,998.890015,981.070007,981.599976,1559000000.0,981.599976
2003-07-25,981.599976,998.710022,977.48999,998.679993,1397500000.0,998.679993
2003-07-26,987.293315,999.366679,982.856669,997.960002,1374533333.33,997.960002
2003-07-27,992.986654,1000.023336,988.223348,997.240011,1351566666.67,997.240011
2003-07-28,998.679993,1000.679993,993.590027,996.52002,1328600000.0,996.52002
2003-07-29,996.52002,998.640015,984.150024,989.280029,1508900000.0,989.280029
2003-07-30,989.280029,992.619995,985.960022,987.48999,1391900000.0,987.48999
2003-07-31,987.48999,1004.590027,987.48999,990.309998,1608000000.0,990.309998
2003-08-01,990.309998,990.309998,978.859985,980.150024,1390600000.0,980.150024
2003-08-02,986.92334,988.789998667,974.836649333,981.040018333,1366633333.33,981.040018333
2003-08-03,983.536682,987.269999333,970.813313667,981.930012667,1342666666.67,981.930012667
2003-08-04,980.150024,985.75,966.789978,982.820007,1318700000.0,982.820007
2003-08-05,982.820007,982.820007,964.969971,965.460022,1351700000.0,965.460022
2003-08-06,965.460022,975.73999,960.840027,967.080017,1491000000.0,967.080017
2003-08-07,967.080017,974.890015,963.820007,974.119995,1389300000.0,974.119995
2003-08-08,974.119995,980.570007,973.830017,977.590027,1086600000.0,977.590027
2003-08-09,975.276672333,982.200012,973.956685333,978.590027,1065133333.33,978.590027
2003-08-10,976.433349667,983.830017,974.083353667,979.590027,1043666666.67,979.590027
2003-08-11,977.590027,985.460022,974.210022,980.590027,1022200000.0,980.590027
2003-08-12,980.590027,990.409973,979.900024,990.349976,1132300000.0,990.349976
2003-08-13,990.349976,992.5,980.849976,984.030029,1208800000.0,984.030029
2003-08-14,984.030029,991.909973,980.359985,990.51001,1186800000.0,990.51001
2003-08-15,990.51001,992.390015,987.099976,990.669983,636370000.0,990.669983
2003-08-16,990.563334333,995.043335333,988.289978333,993.693318667,800113333.333,993.693318667
2003-08-17,990.616658667,997.696655667,989.479980667,996.716654333,963856666.667,996.716654333
2003-08-18,990.669983,1000.349976,990.669983,999.73999,1127600000.0,999.73999
2003-08-19,999.73999,1003.299988,995.299988,1002.349976,1300600000.0,1002.349976
2003-08-20,1002.349976,1003.539978,996.619995,1000.299988,1210800000.0,1000.299988
2003-08-21,1000.299988,1009.530029,999.330017,1003.27002,1407100000.0,1003.27002
2003-08-22,1003.27002,1011.01001,992.619995,993.059998,1308900000.0,993.059998
2003-08-23,999.866679333,1005.24334733,991.049987667,993.276672667,1196500000.0,993.276672667
2003-08-24,996.463338667,999.476684667,989.479980333,993.493347333,1084100000.0,993.493347333
2003-08-25,993.059998,993.710022,987.909973,993.710022,971700000.0,993.710022
2003-08-26,993.710022,997.929993,983.570007,996.72998,1178700000.0,996.72998
2003-08-27,996.72998,998.049988,993.330017,996.789978,1051400000.0,996.789978
2003-08-28,996.789978,1004.119995,991.419983,1002.840027,1165200000.0,1002.840027
2003-08-29,1002.840027,1008.849976,999.52002,1008.01001,945100000.0,1008.01001
2003-08-30,1004.13252275,1012.28498875,1001.07251,1011.505005,1076450000.0,1011.505005
2003-08-31,1005.4250185,1015.7200015,1002.625,1015.0,1207800000.0,1015.0
2003-09-01,1006.71751425,1019.15501425,1004.17749,1018.494995,1339150000.0,1018.494995
2003-09-02,1008.01001,1022.590027,1005.72998,1021.98999,1470500000.0,1021.98999
2003-09-03,1021.98999,1029.339966,1021.98999,1026.27002,1675600000.0,1026.27002
2003-09-04,1026.27002,1029.170044,1022.190002,1027.969971,1453900000.0,1027.969971
2003-09-05,1027.969971,1029.209961,1018.190002,1021.390015,1465200000.0,1021.390015
2003-09-06,1025.77665233,1030.276652,1019.256673,1024.80668167,1409900000.0,1024.80668167
2003-09-07,1023.58333367,1031.343343,1020.323344,1028.22334833,1354600000.0,1028.22334833
2003-09-08,1021.390015,1032.410034,1021.390015,1031.640015,1299300000.0,1031.640015
2003-09-09,1031.640015,1031.640015,1021.140015,1023.169983,1414800000.0,1023.169983
2003-09-10,1023.169983,1023.169983,1009.73999,1010.919983,1582100000.0,1010.919983
