"WikipediaTrend","seasonal","trend","remainder"
2212,2357.79865672752,-2767.24852600869,2621.44986928117
2015,2349.64621234371,-2955.99133343629,2621.34512109259
1945,2349.64621234371,-3044.92733985402,2640.28112751031
2520,2349.64621234371,-3133.86334627175,3304.21713392804
2754,2349.64621234371,-3153.69798533954,3558.05177299583
2319,2463.24121257123,-3173.53262440733,3029.2914118361
2073,2463.24121257123,-3119.30833742402,2729.06712485279
1836,2463.24121257123,-3065.08405044071,2437.84283786948
1568,2463.24121257123,-2969.23587368505,2073.99466111382
1713,2625.91287888852,-2873.38769692938,1960.47481804086
2115,2625.91287888852,-2719.77192441352,2208.859045525
2093,2625.91287888852,-2566.15615189765,2033.24327300914
2003,2625.91287888852,-2352.52255068433,1729.60967179582
2035,2594.66119237325,-2138.88894947102,1579.22775709776
1824,2594.66119237325,-1829.26188767797,1058.60069530471
1445,2594.66119237325,-1519.63482588492,369.973633511665
1469,2594.66119237325,-1159.15136460031,33.4901722270565
1857,2681.01818560439,-798.6679033157,-25.3502822886855
1845,2681.01818560439,-408.382548877075,-427.635636727311
2293,2681.01818560439,-18.09719443845,-369.920991165936
2939,2681.01818560439,324.764182369565,-66.7823679739508
2880,2804.45038551593,667.625559177581,-592.075944693515
2880,2804.45038551593,907.76073088134,-832.211116397274
2880,2804.45038551593,1147.8959025851,-1072.34628810103
2712,2804.45038551593,1292.40029262564,-1384.85067814157
2485,2834.43062943392,1436.90468266618,-1786.3353121001
2123,2834.43062943392,1524.49187381956,-2235.92250325347
2322,2834.43062943392,1612.07906497293,-2124.50969440685
2266,2834.43062943392,1699.98629068863,-2268.41692012255
2314,2857.69535550106,1787.89351640433,-2331.58887190539
1985,2857.69535550106,1880.96077377948,-2753.65612928053
2521,2857.69535550106,1974.02803115462,-2310.72338665568
2700,2857.69535550106,2023.16752110548,-2180.86287660654
2620,326.367968614769,2072.30701105634,221.325020328889
2552,256.968043750458,2098.77788131432,196.254074935225
2690,256.968043750458,2125.24875157229,307.783204677251
2199,256.968043750458,2127.02135755858,-184.989401309035
2111,256.968043750458,2128.79396354486,-274.762007295322
2727,433.981557631055,2110.49907908676,182.519363282182
3285,433.981557631055,2092.20419462866,758.814247740282
7170,433.981557631055,2091.51480526201,4644.50363710693
3122,433.981557631055,2090.82541589536,597.193026473582
2363,486.526639984092,2103.70515456852,-227.231794552607
2105,486.526639984092,2116.58489324167,-498.11153322576
2345,486.526639984092,2277.73283240481,-419.259472388906
22979,486.526639984092,2438.88077156796,20053.592588448
10336,425.432301239529,2527.17665997951,7383.39103878096
6712,425.432301239529,2615.47254839105,3671.09515036942
5141,425.432301239529,2789.57546833672,1925.99223042376
4303,425.432301239529,2963.67838828238,913.889310478092
3508,564.480781013432,2918.14455929523,25.3746596913402
3382,564.480781013432,2872.61073030808,-55.0915113215092
3719,564.480781013432,2771.4340819749,383.085137011667
3463,564.480781013432,2670.25743364173,228.261785344843
3263,542.19936093741,2570.11851297239,150.6821260902
2872,542.19936093741,2469.97959230306,-140.178953240466
2939,542.19936093741,2409.87269615819,-13.0720570956
2542,542.19936093741,2349.76580001332,-349.965160950734
2613,382.264609330763,2340.57035949968,-109.834968830446
3113,382.264609330763,2331.37491898604,399.360471683196
2901,382.264609330763,2399.01593552766,119.719455141578
2827,382.264609330763,2466.65695206928,-21.9215614000395
2803,560.479544583542,2523.72253330848,-281.202077892024
4837,560.479544583542,2580.78811454769,1695.73234086877
3309,560.479544583542,2607.05464839731,141.465807019149
2991,560.479544583542,2633.32118224693,-202.800726830474
3186,491.045555974929,2602.38553923872,92.5689047863552
2872,491.045555974929,2571.4498962305,-190.49545220543
2718,491.045555974929,2511.98383326118,-285.029389236106
2757,491.045555974929,2452.51777029185,-186.563326266782
2532,315.377687745036,2418.73028109356,-202.1079688386
2137,315.377687745036,2384.94279189527,-563.320479640311
2306,315.377687745036,2349.83764701523,-359.215334760266
2578,315.377687745036,2314.73250213518,-52.1101898802212
2705,402.765330017609,2238.89495948793,63.3397104944597
3309,402.765330017609,2163.05741684068,743.177253141714
3314,402.765330017609,2085.30674982315,825.927920159239
2391,402.765330017609,2007.55608280563,-19.3214128232364
1924,528.456532617988,1927.60157692177,-532.058109539758
2108,528.456532617988,1847.64707103791,-268.103603655901
2395,528.456532617988,1749.95461535343,116.588852028584
2711,528.456532617988,1652.26215966894,530.28130771307
2960,602.688436761465,1561.91801856657,795.393544671961
3994,602.688436761465,1471.57387746421,1919.73768577433
3842,602.688436761465,1423.96209673887,1815.34946649966
2246,602.688436761465,1376.35031601354,266.961247224996
2170,669.529669085553,1303.91274100075,196.557589913698
2532,669.529669085553,1231.47516598796,630.995164926489
2636,669.529669085553,1189.48534388401,776.984987030436
2601,669.529669085553,1147.49552178006,783.974809134382
2559,829.48044319899,1106.0110821175,623.508474683505
5387,829.48044319899,1064.52664245495,3492.99291434606
3068,829.48044319899,997.960022026419,1240.55953477459
2562,829.48044319899,931.393401597893,801.126155203116
2546,798.840334534983,830.058261399317,917.101404065701
2500,798.840334534983,728.72312120074,972.436544264277
2383,798.840334534983,661.809449358074,922.350216106943
2222,798.840334534983,594.895777515408,828.26388794961
2127,550.60246331654,479.399488962883,1096.99804772058
2038,550.60246331654,363.903200410359,1123.4943362731
1964,550.60246331654,314.91209645923,1098.48544022423
2264,550.60246331654,265.9209925081,1447.47654417536
2245,542.424856880809,229.942140023852,1472.63300309534
2153,542.424856880809,193.963287539604,1416.61185557959
2195,542.424856880809,170.5710501875,1482.00409293169
2154,542.424856880809,147.178812835396,1464.3963302838
1703,668.181983264172,119.992837327423,914.825179408405
2014,668.181983264172,92.8068618194505,1253.01115491638
2230,668.181983264172,35.5351524883006,1526.28286424753
2370,668.181983264172,-21.7365568428493,1723.55457357868
2072,660.269946256785,-88.25746552563,1499.98751926885
2184,660.269946256785,-154.778374208411,1678.50842795163
1973,660.269946256785,-212.625452337498,1525.35550608071
1574,660.269946256785,-270.472530466584,1184.2025842098
1691,681.020530350603,-316.910449442117,1326.88991909151
1972,681.020530350603,-363.348368417649,1654.32783806705
2080,681.020530350603,-362.731151152408,1761.7106208018
2106,681.020530350603,-362.113933887166,1787.09340353656
2288,652.298130299618,-306.951440693432,1942.65331039381
1854,652.298130299618,-251.788947499698,1453.49081720008
1906,652.298130299618,-135.222299973535,1388.92416967392
3694,652.298130299618,-18.6556524473718,3060.35752214775
4241,604.873658613052,22.188488238549,3613.9378531484
4469,604.873658613052,63.0326289244698,3801.09371246248
3324,604.873658613052,96.982869104911,2622.14347228204
3429,604.873658613052,130.933109285352,2693.1932321016
2643,651.369309189309,119.556521618771,1872.07416919192
2657,651.369309189309,108.179933952189,1897.4507568585
2784,651.369309189309,92.1806752143627,2040.45001559633
2650,651.369309189309,76.1814164765359,1922.44927433416
2738,639.303242792116,70.386023913593,2028.31073329429
3493,639.303242792116,64.5906313506501,2789.10612585723
2931,639.303242792116,145.438051663554,2146.25870554433
2442,639.303242792116,226.285471976458,1576.41128523143
1929,606.610925286623,345.232534503325,977.156540210052
1972,606.610925286623,464.179597030192,901.209477683185
2438,606.610925286623,614.187428789149,1217.20164592423
3191,606.610925286623,764.195260548105,1820.19381416527
3162,616.966637914683,959.720756898137,1585.31260518718
2387,616.966637914683,1155.24625324817,614.78710883715
2329,616.966637914683,1355.51434665497,356.51901543035
2060,616.966637914683,1555.78244006177,-112.749077976451
2096,494.149645494408,1761.50037728689,-159.6500227813
2384,494.149645494408,1967.21831451202,-77.3679600064238
2331,494.149645494408,2237.8447598103,-400.994405304705
3274,494.149645494408,2508.47120510858,271.379149397014
4291,302.973210999106,2722.2847118898,1265.7420771111
3453,302.973210999106,2936.09821867102,213.928570329875
2491,302.973210999106,3128.59831404856,-940.571525047662
2395,302.973210999106,3321.09840942609,-1229.0716204252
2702,291.525291895935,3396.06758379264,-985.592875688573
2770,291.525291895935,3471.03675815918,-992.562050055119
3349,291.525291895935,3521.58848873303,-464.113780628963
2574,291.525291895935,3572.14021930687,-1289.66551120281
2336,334.839204385336,3637.23672324111,-1636.07592762645
1925,334.839204385336,3702.33322717535,-2112.17243156069
2135,334.839204385336,3753.99593977846,-1953.8351441638
2381,334.839204385336,3805.65865238157,-1759.49785676691
2448,344.745850444737,3884.78869331756,-1781.5345437623
2444,344.745850444737,3963.91873425355,-1864.66458469828
3315,344.745850444737,4052.96091326658,-1082.70676371132
3126,344.745850444737,4142.00309227962,-1360.74894272436
3280,362.289938338392,4173.70441024777,-1255.99434858616
3285,362.289938338392,4205.40572821592,-1282.69566655431
3399,362.289938338392,4171.60844164254,-1134.89837998094
3176,362.289938338392,4137.81115506917,-1324.10109340756
2755,346.744561696867,4068.64503590129,-1660.38959759816
2539,346.744561696867,3999.47891673341,-1807.22347843028
2270,346.744561696867,3899.01183453755,-1975.75639623442
2145,346.744561696867,3798.54475234168,-2000.28931403855
1925,272.859133717421,3662.82842624348,-2010.6875599609
4465,272.859133717421,3527.11210014528,665.028766137302
3222,272.859133717421,3434.75141765963,-485.610551377051
2436,272.859133717421,3342.39073517398,-1179.2498688914
2166,134.012353770114,3257.43420926805,-1225.44656303816
1865,134.012353770114,3172.47768336212,-1441.49003713223
2405,134.012353770114,3148.37029505796,-877.382648828071
2113,134.012353770114,3124.2629067538,-1145.27526052391
2264,146.682349843253,3092.18041286163,-974.862762704882
2586,146.682349843253,3060.09791896946,-620.780268812715
2548,146.682349843253,3027.3313746532,-626.013724496449
2290,146.682349843253,2994.56483033693,-851.247180180183
2519,137.451527271341,2961.33459916005,-579.786126431392
1783,137.451527271341,2928.10436798317,-1282.55589525451
1813,137.451527271341,2899.72106852413,-1224.17259579547
2132,137.451527271341,2871.33776906509,-876.789296336433
2442,168.539835797999,2879.39158193822,-605.931417736216
2008,168.539835797999,2887.44539481134,-1047.98523060934
2010,168.539835797999,2967.41445627839,-1125.95429207639
2396,168.539835797999,3047.38351774544,-819.92335354344
2325,292.867744869987,3217.82955618471,-1185.69730105469
2630,292.867744869987,3388.27559462397,-1051.14333949396
5353,292.867744869987,3492.0392428489,1568.09301228112
3742,292.867744869987,3595.80289107382,-146.67063594381
4302,265.96893763059,3720.60714529992,315.423917069488
2904,265.96893763059,3845.41139952602,-1207.38033715661
2579,265.96893763059,3929.18396438414,-1616.15290201473
2416,265.96893763059,4012.95652924225,-1862.92546687284
2245,470.929134288024,4039.62985288505,-2265.55898717307
3739,470.929134288024,4066.30317652784,-798.232310815869
4178,470.929134288024,4093.62286885132,-386.552003139348
2841,470.929134288024,4120.9425611748,-1750.87169546283
2884,624.033964163571,4146.3563080777,-1886.39027224127
2341,624.033964163571,4171.77005498059,-2454.80401914417
2346,624.033964163571,4151.1522301674,-2429.18619433097
2115,624.033964163571,4130.53440535421,-2639.56836951778
2511,433.448160350231,4123.73432157624,-2046.18248192648
2448,433.448160350231,4116.93423779828,-2102.38239814851
2367,433.448160350231,4143.75913012156,-2210.20729047179
2274,433.448160350231,4170.58402244484,-2330.03218279507
2491,411.766230687157,4196.82207438658,-2117.58830507374
2010,411.766230687157,4223.06012632832,-2624.82635701548
2042,411.766230687157,4237.71547178008,-2607.48170246724
2473,411.766230687157,4252.37081723184,-2191.137047919
2516,499.394398960929,4270.39926170786,-2253.79366066879
2628,499.394398960929,4288.42770618388,-2159.82210514481
2087,499.394398960929,4326.23274861259,-2738.62714757352
2300,499.394398960929,4364.03779104131,-2563.43219000224
1843,713.247587008294,4459.73427613975,-3329.98186314805
1927,713.247587008294,4555.4307612382,-3341.67834824649
6016,713.247587008294,4732.78705250475,569.965360486951
3078,713.247587008294,4910.14334377131,-2545.39093077961
5921,1049.25770830217,5042.90863769686,-171.166345999025
3326,1049.25770830217,5175.67393162241,-2898.93163992457
3324,1049.25770830217,5330.95318448656,-3056.21089278873
2256,1049.25770830217,5486.23243735071,-4279.49014565288
2252,1209.89198754318,5538.15094145867,-4496.04292900186
2833,1209.89198754318,5590.06944556663,-3966.96143310982
3367,1209.89198754318,5610.99743176512,-3453.88941930831
3236,1209.89198754318,5631.92541796361,-3605.81740550679
3867,1278.54924934188,5654.23213678316,-3065.78138612503
3782,1278.54924934188,5676.5388556027,-3173.08810494458
2689,1278.54924934188,5661.83227043433,-4251.38151977621
2705,1278.54924934188,5647.12568526596,-4220.67493460784
3042,1234.58819020791,5585.06767690071,-3777.65586710862
2701,1234.58819020791,5523.00966853546,-4056.59785874337
2697,1234.58819020791,5482.44786048267,-4020.03605069058
2646,1234.58819020791,5441.88605242988,-4030.47424263779
2354,1061.37438228094,5437.80951568141,-4145.18389796235
1958,1061.37438228094,5433.73297893295,-4537.10736121389
2175,1061.37438228094,5430.11004796156,-4316.4844302425
2516,1061.37438228094,5426.48711699018,-3971.86149927112
3093,1171.74452271068,5432.88504710865,-3511.62956981932
2692,1171.74452271068,5439.28297722712,-3919.02749993779
2837,1171.74452271068,5485.75977014118,-3820.50429285186
2720,1171.74452271068,5532.23656305524,-3983.98108576592
2153,1351.5793331861,5596.37755920116,-4794.95689238726
2141,1351.5793331861,5660.51855534707,-4871.09788853317
2840,1351.5793331861,5697.10178913785,-4208.68112232395
3555,1351.5793331861,5733.68502292863,-3530.26435611473
3751,1331.27638219821,5793.01333153006,-3373.28971372827
3315,1331.27638219821,5852.34164013149,-3868.6180223297
3134,1331.27638219821,5950.67939747405,-4147.95577967226
2773,1331.27638219821,6049.0171548166,-4607.29353701482
3040,1438.89662176738,6117.83660248545,-4516.73322425284
3491,1438.89662176738,6186.6560501543,-4134.55267192169
4392,1438.89662176738,6191.66531648427,-3238.56193825165
4334,1438.89662176738,6196.67458281423,-3301.57120458161
4982,1504.56062558306,6200.17804153404,-2722.7386671171
4269,1504.56062558306,6203.68150025385,-3439.24212583691
3030,1504.56062558306,6162.567178316,-4637.12780389906
3136,1504.56062558306,6121.45285637815,-4490.01348196121
3904,1507.22990780328,6049.47324624913,-3652.7031540524
6253,1507.22990780328,5977.49363612011,-1231.72354392338
6499,1507.22990780328,5996.30517807847,-1004.53508588175
5034,1507.22990780328,6015.11672003684,-2488.34662784011
6807,1589.47479031052,6115.97720923796,-898.451999548486
2954,1589.47479031052,6216.83769843909,-4852.31248874961
2947,1589.47479031052,6165.46741122341,-4807.94220153393
3755,1589.47479031052,6114.09712400772,-3948.57191431824
3633,1644.45132855023,6045.03794409435,-4056.48927264458
4599,1644.45132855023,5975.97876418098,-3021.4300927312
3422,1644.45132855023,5913.25206168097,-4135.7033902312
2700,1644.45132855023,5850.52535918096,-4794.97668773119
2613,1583.20546753508,5795.4692559527,-4765.67472348778
2928,1583.20546753508,5740.41315272444,-4395.61862025952
3122,1583.20546753508,5779.57156639156,-4240.77703392663
3287,1583.20546753508,5818.72998005867,-4114.93544759375
22588,1698.0039180692,6133.09955122538,14756.8965307054
26137,1698.0039180692,6447.46912239209,17991.5269595387
9453,1698.0039180692,6597.03121735161,1157.96486457918
6147,1698.0039180692,6746.59331231114,-2297.59723038034
4600,1825.39742459256,6879.9463487268,-4105.34377331936
5133,1825.39742459256,7013.29938514246,-3705.69680973502
4132,1825.39742459256,6943.79254679608,-4637.18997138864
4707,1825.39742459256,6874.2857084497,-3992.68313304226
3683,1758.35909457878,6809.59680803358,-4884.95590261236
3406,1758.35909457878,6744.90790761746,-5097.26700219624
2600,1758.35909457878,6678.13943070954,-5836.49852528832
3240,1758.35909457878,6611.37095380162,-5129.7300483804
4115,1816.80354931621,6546.09282951303,-4247.89637882924
4017,1816.80354931621,6480.81470522443,-4280.61825454065
6444,1816.80354931621,6455.89892211359,-1828.70247142981
4161,1816.80354931621,6430.98313900275,-4086.78668831896
3286,1783.44710295494,6438.63826429974,-4936.08536725469
2682,1783.44710295494,6446.29338959674,-5547.74049255168
2972,1783.44710295494,6462.10164027286,-5273.54874322781
3523,1783.44710295494,6477.90989094898,-4738.35699390393
4128,6730.53786061326,6505.11136975022,-9107.64923036349
4644,6730.53786061326,6532.31284855147,-8618.85070916473
4766,6730.53786061326,6635.42018977404,-8599.95805038731
3923,6730.53786061326,6738.52753099662,-9546.06539160989
3735,11290.0638264103,6773.30269289696,-14328.3665193073
3453,11290.0638264103,6808.07785479729,-14645.1416812076
5047,11290.0638264103,6747.1141959223,-12990.1780223326
4925,11290.0638264103,6686.1505370473,-13051.2143634576
5431,9157.20951474917,6620.79424219603,-10347.0037569452
4422,9157.20951474917,6555.43794734476,-11290.6474620939
3818,9157.20951474917,6487.16925633578,-11826.378771085
2973,9157.20951474917,6418.9005653268,-12603.110080076
3061,4758.96566827535,6348.25824823467,-8046.22391651002
3886,4758.96566827535,6277.61593114254,-7150.58159941789
3858,4758.96566827535,6256.82361624368,-7157.78928451903
3866,4758.96566827535,6236.03130134482,-7128.99696962017
4670,1981.10842581889,6236.13863041608,-3547.24705623498
4764,1981.10842581889,6236.24595948734,-3453.35438530624
2874,1981.10842581889,6197.1790175089,-5304.2874433278
3165,1981.10842581889,6158.11207553046,-4974.22050134936
4118,1935.51972305737,6028.41642468301,-3845.93614774038
3745,1935.51972305737,5898.72077383556,-4089.24049689293
3873,1935.51972305737,5742.88973836273,-3805.4094614201
4942,1935.51972305737,5587.0587028899,-2580.57842594727
3807,1914.40613166741,5447.41852667089,-3554.8246583383
2778,1914.40613166741,5307.77835045188,-4444.18448211929
3209,1914.40613166741,5110.85627828896,-3816.26240995637
3823,1914.40613166741,4913.93420612604,-3005.34033779346
3557,1855.9624312242,4764.51900112942,-3063.48143235361
3483,1855.9624312242,4615.10379613279,-2988.06622735699
3666,1855.9624312242,4478.40919388089,-2668.37162510509
3078,1855.9624312242,4341.71459162899,-3119.67702285319
2605,1834.65764544629,4165.96311257209,-3395.62075801838
2978,1834.65764544629,3990.21163351519,-2846.86927896148
3275,1834.65764544629,3764.80349287647,-2324.46113832276
3071,1834.65764544629,3539.39535223775,-2303.05299768404
3128,2002.38327559009,3391.24446476664,-2265.62774035673
2947,2002.38327559009,3243.09357729553,-2298.47685288563
2838,2002.38327559009,3093.87865650956,-2258.26193209965
2800,2002.38327559009,2944.66373572358,-2147.04701131367
3391,2223.26285072136,2833.8742870409,-1666.13713776226
3955,2223.26285072136,2723.08483835822,-991.347689079584
3485,2223.26285072136,2639.47520997682,-1377.73806069818
3220,2223.26285072136,2555.86558159541,-1559.12843231677
4091,2287.79490706079,2468.6091986878,-665.404105748589
3522,2287.79490706079,2381.35281578019,-1147.14772284098
3485,2287.79490706079,2269.06369038725,-1071.85859744803
3443,2287.79490706079,2156.7745649943,-1001.56947205509
4742,2272.70005258168,2031.28884809812,438.011099320192
4307,2272.70005258168,1905.80313120195,128.49681621637
4077,2272.70005258168,1745.09953007599,59.2004173423252
3409,2272.70005258168,1584.39592895004,-448.09598153172
6763,2177.03743651982,1414.00802096095,3171.95454251923
4442,2177.03743651982,1243.62011297186,1021.34245050831
4181,2177.03743651982,995.494481077827,1008.46808240235
5160,2177.03743651982,747.368849183789,2235.59371429639
4450,2154.99077586736,556.271691193724,1738.73753293892
3919,2154.99077586736,365.174533203658,1398.83469092898
3387,2154.99077586736,204.185147988883,1027.82407614376
3321,2154.99077586736,43.1957627741081,1122.81346135853
3171,2287.93872213878,-112.82324273556,995.88452059678
3431,2287.93872213878,-268.842248245229,1411.90352610645
7529,2287.93872213878,-423.368200928428,5664.42947878965
5280,2287.93872213878,-577.894153611627,3569.95543147285
12795,2357.79865672752,-640.548041771214,11077.7493850437
6205,2357.79865672752,-703.201929930801,4550.40327320328
4643,2357.79865672752,-698.175492153797,2983.37683542628
3493,2357.79865672752,-693.149054376794,1828.35039764927
3973,2349.64621234371,-581.153510114595,2204.50729777089
4493,2349.64621234371,-469.157965852395,2612.51175350869
4905,2349.64621234371,-331.138573539227,2886.49236119552
5424,2349.64621234371,-193.119181226059,3267.47296888235
6565,2463.24121257123,-23.0668704623443,4124.82565789112
5684,2463.24121257123,146.985440301371,3073.7733471274
6045,2463.24121257123,427.512318053733,3154.24646937504
7842,2463.24121257123,708.039195806095,4670.71959162268
7382,2625.91287888852,808.113946487616,3947.97317462387
7234,2625.91287888852,908.188697169137,3699.89842394235
5785,2625.91287888852,990.565168558386,2168.5219525531
5896,2625.91287888852,1072.94163994764,2197.14548116385
5227,2594.66119237325,1132.18597243098,1500.15283519577
3881,2594.66119237325,1191.43030491432,94.9085027124283
3965,2594.66119237325,1226.20933732873,144.129470298013
5063,2594.66119237325,1260.98836974315,1207.3504378836
4230,2681.01818560439,1309.24621446024,239.735599935372
4004,2681.01818560439,1357.50405917733,-34.52224478172
3748,2681.01818560439,1449.41872343766,-382.436909042047
3640,2681.01818560439,1541.33338769799,-582.351573302374
2878,2804.45038551593,1648.69631734351,-1575.14670285944
3030,2804.45038551593,1756.05924698902,-1530.50963250496
3334,2804.45038551593,1894.83346696343,-1365.28385247936
2888,2804.45038551593,2033.60768693784,-1950.05807245377
3247,2834.43062943392,2182.18896391392,-1769.61959334783
3652,2834.43062943392,2330.77024089,-1513.20087032392
3536,2834.43062943392,2451.14809148224,-1749.57872091615
3261,2834.43062943392,2571.52594207447,-2144.95657150839
3045,2857.69535550106,2647.37177160818,-2460.06712710924
3093,2857.69535550106,2723.21760114188,-2487.91295664294
2834,2857.69535550106,2780.16362982275,-2803.85898532381
4265,2857.69535550106,2837.10965850362,-1429.80501400468
5599,326.367968614769,3349.45441945425,1923.17761193098
6312,256.968043750458,3861.79918040488,2193.23277584466
7387,256.968043750458,4093.92658901986,3036.10536722968
6976,256.968043750458,4326.05399763484,2392.97795861471
6736,256.968043750458,4585.04804579952,1893.98391045002
5825,433.981557631055,4844.04209396421,546.976348404739
5294,433.981557631055,4763.94152520735,96.0769171615966
5294,433.981557631055,4683.84095645049,176.177485918454
5677,433.981557631055,4595.00850381476,648.009938554183
4545,486.526639984092,4506.17605117904,-447.702691163127
4770,486.526639984092,4398.88664786023,-115.413287844323
4656,486.526639984092,4291.59724454143,-122.123884525519
4506,486.526639984092,4145.98910483917,-126.515744823263
4442,425.432301239529,4000.38096513691,16.1867336235568
6120,425.432301239529,3926.65708250066,1767.91061625982
5028,425.432301239529,3852.9331998644,749.634498896073
3759,425.432301239529,3856.28714542758,-522.719446667109
3941,564.480781013432,3859.64109099076,-483.121872004193
4530,564.480781013432,3947.02506438365,18.4941546029136
4565,564.480781013432,4034.40903777655,-33.8898187899799
18242,564.480781013432,4429.19562669943,13248.3235922871
8025,542.19936093741,4823.9822156223,2658.81842344029
6195,542.19936093741,5091.0708537497,561.729785312891
4104,542.19936093741,5358.1594918771,-1796.35885281451
4239,542.19936093741,5656.9723986978,-1960.17175963521
6529,382.264609330763,5955.7853055185,190.950085150733
6939,382.264609330763,5983.71448853225,573.020902136987
6814,382.264609330763,6011.64367154599,420.091719123242
6342,382.264609330763,6030.87480986458,-71.1394191953441
5648,560.479544583542,6050.10594818317,-962.585492766709
9678,560.479544583542,6065.20744863726,3052.31300677919
6362,560.479544583542,6080.30894909136,-278.788493674903
6984,560.479544583542,6076.27448417928,347.245971237176
6000,491.045555974929,6072.2400192672,-563.285575242131
7608,491.045555974929,6051.46048196089,1065.49396206418
6664,491.045555974929,6030.68094465457,142.273499370498
5981,491.045555974929,5995.65470538214,-505.700261357066
6056,315.377687745036,5960.6284661097,-220.006153854737
5711,315.377687745036,5927.06153546165,-531.439223206683
6034,315.377687745036,5893.49460481359,-174.872292558629
10256,315.377687745036,6049.32394338652,3891.29836886845
8210,402.765330017609,6205.15328195944,1602.08138802295
9269,402.765330017609,6370.25069292602,2495.98397705637
10071,402.765330017609,6535.3481038926,3132.88656608979
6129,402.765330017609,6815.1750951563,-1088.9404251739
7714,528.456532617988,7095.00208641999,90.5413809620222
11326,528.456532617988,7115.65022390598,3681.89324347603
11541,528.456532617988,7136.29836139197,3876.24510599005
8773,528.456532617988,7145.42456973167,1099.11889765034
8180,602.688436761465,7154.55077807138,422.760785167154
9066,602.688436761465,7155.84560362137,1307.46595961717
7353,602.688436761465,7157.14042917135,-406.828865932817
7307,602.688436761465,7138.99566844947,-434.684105210938
9033,669.529669085553,7120.8509077276,1242.61942318685
8487,669.529669085553,7117.44855477163,700.021776142818
8415,669.529669085553,7114.04620181566,631.424129098784
13207,669.529669085553,7833.61645178083,4703.85387913362
11948,829.48044319899,8553.186701746,2565.33285505501
7736,829.48044319899,8993.12805338316,-2086.60849658215
8361,829.48044319899,9433.06940502033,-1901.54984821932
9261,829.48044319899,10293.0100213012,-1861.49046450014
11349,798.840334534983,11152.950637582,-602.790972116958
13445,798.840334534983,11214.8738948299,1431.28577063509
15145,798.840334534983,11276.7971520779,3069.36251338713
12882,798.840334534983,11310.4275240469,772.73214141809
13204,550.60246331654,11344.057896016,1309.33964066749
12970,550.60246331654,11362.7327164036,1056.66482027982
16072,550.60246331654,11381.4075367913,4139.98999989216
22626,550.60246331654,11419.6873247,10655.7102119835
16349,542.424856880809,11457.9671126086,4348.60803051058
13358,542.424856880809,11557.304327335,1258.27081578424
10415,542.424856880809,11656.6415420613,-1784.0663989421
8527,542.424856880809,11667.1367565222,-3682.56161340304
8995,668.181983264172,11677.6319709832,-3350.81395424735
13736,668.181983264172,12100.5289972133,967.289019522541
17682,668.181983264172,12523.4260234434,4490.39199329243
20852,668.181983264172,16073.1494395674,4110.66857716846
29900,660.269946256785,19622.8728556913,9616.85719805188
51531,660.269946256785,22191.3357334171,28679.3943203261
56002,660.269946256785,24759.7986111429,30581.9314426003
25540,660.269946256785,27328.2614888689,-2448.53143512567
32115,681.020530350603,29896.7243665948,1537.25510305455
26695,681.020530350603,30578.2845654812,-4564.30509583177
30795,681.020530350603,31259.8447643675,-1145.86529471809
43108,681.020530350603,31941.4049632535,10485.5745063959
39232,652.298130299618,32622.9651621396,5956.73670756082
30977,652.298130299618,33505.2470863383,-3180.54521663795
23302,652.298130299618,34387.5290105371,-11737.8271408367
37507,652.298130299618,35214.3113987203,1640.39047098007
41999,604.873658613052,36041.0937869035,5353.03255448345
66431,604.873658613052,40367.0342261848,25459.0921152022
65877,604.873658613052,44692.974665466,20579.1516759209
46568,604.873658613052,48034.7509676893,-2071.62462630236
30299,651.369309189309,51376.5272699126,-21728.8965791019
33661,651.369309189309,54762.1493276841,-21752.5186368734
60884,651.369309189309,58147.7713854556,2084.85930535511
76464,651.369309189309,58024.321431338,17788.3092594727
113236,639.303242792116,57900.8714772204,54695.8252799875
144451,639.303242792116,56599.4374932617,87212.2592639462
132889,639.303242792116,55298.003509303,76951.6932479049
61147,639.303242792116,53670.9054261042,6836.79133110373
49317,606.610925286623,52043.8073429053,-3333.4182681919
64500,606.610925286623,51155.3013419438,12738.0877327696
49371,606.610925286623,50266.7953409822,-1502.40626626887
42503,606.610925286623,44566.4073021055,-2670.01822739212
39972,616.966637914683,38866.0192632288,489.014098856562
29276,616.966637914683,35272.6796250114,-6613.64626292613
17949,616.966637914683,31679.3399867941,-14347.3066247088
18111,616.966637914683,26601.3954532212,-9107.36209113588
21834,494.149645494408,21523.4509196482,-183.600565142649
22338,494.149645494408,21084.0876133466,759.762741158949
20297,494.149645494408,20644.724307045,-841.873952539452
18182,494.149645494408,20567.045307611,-2879.19495310545
18090,302.973210999106,20489.366308177,-2702.33951917614
14737,302.973210999106,20427.0706927929,-5993.04390379197
17575,302.973210999106,20364.7750774087,-3092.74828840779
19369,302.973210999106,20361.0280400876,-1295.00125108673
20131,291.525291895935,20357.2810027666,-517.806294662507
24884,291.525291895935,20129.899398225,4462.57530987911
26947,291.525291895935,19902.5177936833,6752.95691442073
24542,291.525291895935,19673.374582428,4577.10012567603
14134,334.839204385336,19444.2313711727,-5645.07057555807
13344,334.839204385336,19041.0941318861,-6031.93333627143
18687,334.839204385336,18637.9568925994,-285.796096984781
17571,334.839204385336,18620.243281791,-1384.08248617637
16755,344.745850444737,18602.5296709826,-2192.27552142736
